year,month,day,time,peak_AM,peak_PM,Insolation,Temperature,Cloud_cover,Insolation_2,Exp_Insolation,Seek_number1,Seek_number2,EGC,Cell_number,Insolation_difference,Temperature_difference
5,3,13,10,0,0,0.636,8.6,2,30.34,49557.4,292.2,41.52,12.1068,4437,-0.437,-1.1
5,3,13,11,0,0,0.199,7.5,8,10.09,16062.3,303.2,13.52,4.1095,4438,-0.016,-0.5
5,3,13,12,0,0,0.183,7,8,8.95,14204.2,309.1,11.8,3.664,4438,0.284,0.7
5,3,13,13,0,1,0.467,7.7,8,23.12,37551.5,305.9,30.17,9.2221,4438,-0.086,-0.1
5,3,13,14,0,0,0.381,7.6,7,18.94,30711,310.5,24.21,7.5607,4438,-0.229,-1.4
5,3,13,15,0,0,0.152,6.2,7,7.45,11748.5,305.2,10.03,3.0996,4437,-0.119,-1.3
5,3,13,16,0,0,0.033,4.9,7,0.67,1040.6,301.8,1.04,0.312,4438,-0.032,-0.3
5,3,13,17,0,0,0.001,4.6,4,0,0,110.3,0,0,4438,-0.001,-0.5
5,3,13,18,0,0,0,4.1,4,0,0,0,0,0,4438,0,-0.6
5,3,13,19,0,0,0,3.5,4,0,0,0,0,0,4439,0,0.1
5,3,13,20,0,0,0,3.6,8,0,0,0,0,0,4438,0,-0.7
5,3,13,21,0,0,0,2.9,8,0,0,0,0,0,4438,0,0
5,3,13,22,0,0,0,2.9,8,0,0,0,0,0,4438,0,-0.3
5,3,13,23,0,0,0,2.6,8,0,0,0,0,0,4438,0,-0.7
5,3,14,0,0,0,0,1.9,8,0,0,0,0,0,4354,0,-0.6
5,3,14,1,0,0,0,1.3,8,0,0,0,0,0,4438,0,-0.4
5,3,14,2,0,0,0,0.9,0,0,0,0,0,0,4438,0,-1
5,3,14,3,0,0,0,-0.1,0,0,0,0,0,0,4438,0,-0.7
5,3,14,4,0,0,0,-0.8,0,0,0,0,0,0,4438,0.007,-0.3
5,3,14,5,0,0,0.007,-1.1,0,0,0,212.8,0,0,4438,0.2,1.4
5,3,14,6,0,0,0.207,0.3,0,5.97,9389.7,311.4,7.74,2.4469,4438,0.274,3
5,3,14,7,0,0,0.481,3.3,0,23.06,37935.2,314.6,29.43,9.2488,4437,0.241,2.9
5,3,14,8,0,0,0.722,6.2,0,34.05,56384.6,302.2,45.42,13.7009,4438,0.169,1.9
5,3,14,9,1,0,0.891,8.1,0,40.76,67257.6,288.8,56.76,16.3916,4438,-0.105,1
5,3,14,10,0,0,0.786,9.1,0,35.85,58985.9,294.3,49.13,14.4138,4438,-0.463,0.7
5,3,14,11,0,0,0.323,9.8,6,16.14,26268.5,301.8,21.63,6.5302,4438,-0.124,-0.5
5,3,14,12,0,0,0.199,9.3,6,9.83,15723.6,302.6,13.34,4.0422,4438,0.193,0.2
5,3,14,13,0,1,0.392,9.5,6,19.31,31420.6,311.9,24.71,7.7222,4437,-0.029,0.4
5,3,14,14,0,0,0.363,9.9,8,17.88,29172.6,302.2,23.89,7.2227,4438,-0.153,-0.1
5,3,14,15,0,0,0.21,9.8,8,10.39,16697.6,304.1,13.97,4.2673,4438,-0.117,-0.3
5,3,14,16,0,0,0.093,9.5,8,3.17,4876.4,299.7,4.63,1.3889,4438,-0.093,-1.2
5,3,14,17,0,0,0,8.3,2,0,0,122.9,0,0,4438,0,-1.6
5,3,14,18,0,0,0,6.7,2,0,0,0,0,0,4438,0,-0.5
5,3,14,19,0,0,0,6.2,2,0,0,0,0,0,4438,0,-0.7
5,3,14,20,0,0,0,5.5,0,0,0,0,0,0,4438,0,-0.8
5,3,14,21,0,0,0,4.7,0,0,0,0,0,0,4438,0,-0.8
5,3,14,22,0,0,0,3.9,0,0,0,0,0,0,4438,0,-0.4
5,3,14,23,0,0,0,3.5,0,0,0,0,0,0,4438,0,-0.8
5,3,15,0,0,0,0,2.7,0,0,0,0,0,0,4356,0,-0.5
5,3,15,1,0,0,0,2.2,0,0,0,0,0,0,4438,0,-0.2
5,3,15,2,0,0,0,2,0,0,0,0,0,0,4438,0,-0.5
5,3,15,3,0,0,0,1.5,0,0,0,0,0,0,4438,0,-0.5
5,3,15,4,0,0,0,1,0,0,0,0,0,0,4438,0.012,-0.2
5,3,15,5,0,0,0.012,0.8,10,0.08,164.9,221.1,0.08,0.0241,4438,0.141,0.8
5,3,15,6,0,0,0.153,1.6,10,5.69,8774,304.7,7.78,2.3884,4438,0.103,1.8
5,3,15,7,0,0,0.256,3.4,10,12.48,20187.3,312.2,16.17,5.0643,4438,0.265,2.2
5,3,15,8,0,0,0.521,5.6,10,25.46,41784,313.7,32.41,10.1617,4438,0.07,2
5,3,15,9,1,0,0.591,7.6,10,28.68,47202.3,303.7,37.8,11.4912,4437,-0.178,2.2
5,3,15,10,0,0,0.413,9.8,10,20.59,33741.7,301.5,27.52,8.2979,4438,-0.173,0.9
5,3,15,11,0,0,0.24,10.7,10,12.41,20072,301.6,16.78,5.0617,4438,0.065,0.3
5,3,15,12,0,0,0.305,11,10,15.56,25135,302.3,20.68,6.2523,4438,0.011,0.2
5,3,15,13,0,0,0.316,11.2,10,15.96,25830.3,302.2,21.24,6.4197,4438,0.117,1
5,3,15,14,0,1,0.433,12.2,10,21.43,35031.4,301.7,28.57,8.6211,4437,-0.182,0.2
5,3,15,15,0,0,0.251,12.4,10,12.32,19932.6,301.3,16.68,5.0333,4438,-0.176,-0.9
5,3,15,16,0,0,0.075,11.5,10,2.43,3737.2,299.5,3.67,1.0979,4438,-0.072,-1
5,3,15,17,0,0,0.003,10.5,7,0,0,129.3,0,0,4438,-0.003,-0.8
5,3,15,18,0,0,0,9.7,7,0,0,0,0,0,4438,0,-0.5
5,3,15,19,0,0,0,9.2,7,0,0,0,0,0,4438,0,-0.9
5,3,15,20,0,0,0,8.3,6,0,0,0,0,0,4438,0,-0.7
5,3,15,21,0,0,0,7.6,6,0,0,0,0,0,4438,0,-0.6
5,3,15,22,0,0,0,7,6,0,0,0,0,0,4438,0,-0.7
5,3,15,23,0,0,0,6.3,6,0,0,0,0,0,4438,0,-1.4
5,3,16,0,0,0,0,4.9,6,0,0,0,0,0,4354,0,0
5,3,16,1,0,0,0,4.9,6,0,0,0,0,0,4438,0,0.3
5,3,16,2,0,0,0,5.2,10,0,0,0,0,0,4438,0,-0.1
5,3,16,3,0,0,0,5.1,10,0,0,0,0,0,4438,0,-1.1
5,3,16,4,0,0,0,4,10,0,0,0,0,0,4438,0.01,-0.5
5,3,16,5,0,0,0.01,3.5,1,0.01,72.9,213.3,0,0,4438,0.176,0.9
5,3,16,6,0,0,0.186,4.4,1,5.94,9309.1,305.1,7.96,2.4566,4438,0.271,2.4
5,3,16,7,0,0,0.457,6.8,1,21.95,35768.6,312.3,27.99,8.7365,4438,0.136,3.6
5,3,16,8,0,0,0.593,10.4,2,28.17,46280.2,301.1,37.47,11.2829,4437,-0.006,2.3
5,3,16,9,0,0,0.587,12.7,2,27.61,45008.7,300.9,36.52,10.9898,4438,0.131,1.8
5,3,16,10,0,0,0.718,14.5,2,32.98,53711.1,293.4,44.73,13.0845,4438,0.229,2.5
5,3,16,11,1,0,0.947,17,9,41.23,67673.8,277,59.8,16.5598,4438,-0.055,1.5
5,3,16,12,0,1,0.892,18.5,9,39.32,64599,276,57.36,15.8316,4437,-0.176,0.3
5,3,16,13,0,0,0.716,18.8,9,33.04,54215.2,277.4,47.89,13.2814,4438,-0.205,0.1
5,3,16,14,0,0,0.511,18.9,0,24.59,40305.3,286.9,34.54,9.8942,4438,-0.226,-0.5
5,3,16,15,0,0,0.285,18.4,0,13.82,22372.3,298.9,18.78,5.6192,4438,-0.211,-1.1
5,3,16,16,0,0,0.074,17.3,0,2.53,3682,301.4,3.44,1.0263,4438,-0.074,-1.7
5,3,16,17,0,0,0,15.6,1,0,0,125.8,0,0,4438,0,-1.4
5,3,16,18,0,0,0,14.2,1,0,0,0,0,0,4438,0,-1
5,3,16,19,0,0,0,13.2,1,0,0,0,0,0,4438,0,-0.5
5,3,16,20,0,0,0,12.7,2,0,0,0,0,0,4438,0,-1
5,3,16,21,0,0,0,11.7,2,0,0,0,0,0,4438,0,-0.7
5,3,16,22,0,0,0,11,2,0,0,0,0,0,4438,0,-1.2
5,3,16,23,0,0,0,9.8,2,0,0,0,0,0,4438,0,-1.1
5,3,17,0,0,0,0,8.7,2,0,0,0,0,0,4354,0,-0.4
5,3,17,1,0,0,0,8.3,2,0,0,0,0,0,4438,0,-0.1
5,3,17,2,0,0,0,8.2,3,0,0,0,0,0,4438,0,0.3
5,3,17,3,0,0,0,8.5,3,0,0,0,0,0,4438,0,-0.2
5,3,17,4,0,0,0,8.3,3,0,0,0,0,0,4438,0.011,-0.8
5,3,17,5,0,0,0.011,7.5,2,0,111.6,213.2,0,0,4438,0.074,0.6
5,3,17,6,0,0,0.085,8.1,2,2.9,4585.4,300.5,4.02,1.2132,4438,0.103,2
5,3,17,7,0,0,0.188,10.1,2,8.64,13804.8,302.4,11.81,3.5847,4438,-0.006,1.7
5,3,17,8,1,0,0.182,11.8,10,8.67,13860.3,300.1,11.99,3.6014,4438,-0.034,0.6
5,3,17,9,0,0,0.148,12.4,10,7.07,11131.8,298.6,9.91,2.9585,4438,-0.087,0.2
5,3,17,10,0,0,0.061,12.6,10,2.37,3724.1,299.9,3.51,1.0523,4438,-0.016,-0.9
5,3,17,11,0,0,0.045,11.7,10,1.89,2798.2,299.7,2.92,0.8736,4437,0.02,-1.2
5,3,17,12,0,0,0.065,10.5,10,3.02,4526.3,299.6,4.49,1.3454,4438,-0.006,-0.1
5,3,17,13,0,0,0.059,10.4,10,2.24,3495,300.1,3.27,0.9809,4438,0.058,0.8
5,3,17,14,0,1,0.117,11.2,10,5.6,8580.5,301.1,7.63,2.3042,4438,-0.039,1.9
5,3,17,15,0,0,0.078,13.1,10,3.26,4610.8,299.2,4.24,1.2643,4438,-0.052,2
5,3,17,16,0,0,0.026,15.1,10,0.45,455.5,300.9,0.24,0.0719,4438,-0.026,0.2
5,3,17,17,0,0,0,15.3,10,0,0,105.2,0,0,4438,0,0.4
5,3,17,18,0,0,0,15.7,10,0,0,0,0,0,4438,0,0.7
5,3,17,19,0,0,0,16.4,10,0,0,0,0,0,4438,0,-2.4
5,3,17,20,0,0,0,14,10,0,0,0,0,0,4438,0,-2.2
5,3,17,21,0,0,0,11.8,10,0,0,0,0,0,4438,0,-0.2
5,3,17,22,0,0,0,11.6,10,0,0,0,0,0,4438,0,-0.7
5,3,17,23,0,0,0,10.9,10,0,0,0,0,0,4438,0,-0.3
5,3,18,0,0,0,0,10.6,10,0,0,0,0,0,4356,0,-0.6
5,3,18,1,0,0,0,10,10,0,0,0,0,0,4438,0,-0.5
5,3,18,2,0,0,0,9.5,0,0,0,0,0,0,4438,0,-0.7
5,3,18,3,0,0,0,8.8,0,0,0,0,0,0,4438,0,0
5,3,18,4,0,0,0,8.8,0,0,0,0,0,0,4438,0.012,0.2
5,3,18,5,0,0,0.012,9,0,0.02,119.4,230.2,0,0,4438,0.183,0.9
5,3,18,6,0,0,0.195,9.9,0,6.44,10052.6,302.4,8.79,2.6705,4438,0.271,2.9
5,3,18,7,0,0,0.466,12.8,0,22.09,36170.2,302.2,29.33,8.8617,4437,0.229,1.9
5,3,18,8,0,0,0.695,14.7,0,32.55,53656,298.5,43.77,13.0518,4438,0.175,1.8
5,3,18,9,0,0,0.87,16.5,0,38.69,63900.3,284.8,54.82,15.602,4438,0.061,1.9
5,3,18,10,1,0,0.931,18.4,0,41.09,67922.3,277.2,60.07,16.6535,4438,-0.308,0.1
5,3,18,11,0,0,0.623,18.5,3,28.25,46647.9,287.1,39.81,11.4531,4438,-0.061,0.1
5,3,18,12,0,1,0.562,18.6,3,25.97,42650,285.4,36.77,10.4755,4438,-0.213,0.4
5,3,18,13,0,0,0.349,19,3,16.24,26258.1,292.4,22.76,6.5794,4437,-0.332,-2.9
5,3,18,14,0,0,0.017,16.1,10,0.47,480.2,305,0.36,0.1078,4438,0.01,-1.3
5,3,18,15,0,0,0.027,14.8,10,0.35,297,306.5,0,0,4438,0.014,-0.6
5,3,18,16,0,0,0.041,14.2,10,0.94,1009.6,300.2,0.99,0.2961,4438,-0.039,-0.9
5,3,18,17,0,0,0.002,13.3,9,0,0,139.8,0,0,4438,-0.002,-1.3
5,3,18,18,0,0,0,12,9,0,0,0,0,0,4438,0,-1.5
5,3,18,19,0,0,0,10.5,9,0,0,0,0,0,4438,0,-1
5,3,18,20,0,0,0,9.5,2,0,0,0,0,0,4438,0,-0.6
5,3,18,21,0,0,0,8.9,2,0,0,0,0,0,4438,0,-1
5,3,18,22,0,0,0,7.9,2,0,0,0,0,0,4439,0,-0.7
5,3,18,23,0,0,0,7.2,2,0,0,0,0,0,4438,0,-0.6
5,3,19,0,0,0,0,6.6,2,0,0,0,0,0,4355,0,-0.6
5,3,19,1,0,0,0,6,2,0,0,0,0,0,4438,0,-0.2
5,3,19,2,0,0,0,5.8,0,0,0,0,0,0,4438,0,-1
5,3,19,3,0,0,0,4.8,0,0,0,0,0,0,4439,0,-0.5
5,3,19,4,0,0,0,4.3,0,0,0,0,0,0,4438,0.01,0.7
5,3,19,5,0,0,0.01,5,0,0,0,250.8,0,0,4438,0.237,0.9
5,3,19,6,0,0,0.247,5.9,0,7.28,11629.1,308.3,9.59,2.9776,4438,0.265,1
